"","evangelical","attend","prayschool","literal","male","white","coldeg","repubid","age"
"11374",1,5,0,0,1,0,0,3,60
"11375",0,6,0,0,1,1,0,4,46
"11376",1,7,1,1,0,1,0,5,54
"11377",1,8,0,0,1,1,0,3,47
"11378",0,5,0,0,0,1,1,5,69
"11379",0,8,0,1,1,0,0,1,35
"11380",0,2,0,0,1,0,0,3,35
"11381",0,4,0,0,0,1,0,1,44
"11382",0,7,0,0,1,1,1,4,37
"11383",0,7,0,0,0,1,0,5,25
"11384",1,7,1,0,0,1,1,5,49
"11385",0,3,0,0,0,1,1,3,36
"11386",0,2,0,0,1,1,1,3,51
"11387",0,5,0,0,0,0,0,1,42
"11388",1,1,0,0,0,1,0,0,75
"11389",0,2,0,0,0,1,1,4,43
"11390",0,0,0,0,1,1,0,0,85
"11391",1,5,0,0,0,1,0,1,79
"11392",0,0,0,0,1,1,0,3,48
"11393",0,1,0,0,1,1,0,1,54
"11394",0,0,0,0,0,1,0,6,76
"11395",0,1,1,0,0,1,0,5,25
"11396",0,4,0,0,0,1,0,3,75
"11397",0,1,0,0,0,0,1,3,34
"11398",0,5,0,0,0,1,1,3,38
"11399",0,0,0,0,0,1,0,1,81
"11400",0,7,0,0,1,1,0,6,33
"11401",1,2,0,0,0,1,0,3,60
"11402",0,0,0,0,1,1,0,3,42
"11403",0,0,0,0,1,1,0,1,54
"11404",1,1,1,0,1,1,0,5,59
"11405",0,0,0,0,1,1,0,5,68
"11406",1,7,0,1,1,1,1,1,31
"11407",1,5,0,0,1,1,0,6,41
"11408",0,8,1,0,0,1,0,3,71
"11409",0,1,0,0,0,1,1,2,60
"11410",0,7,1,0,0,1,1,2,83
"11411",1,3,0,1,0,1,0,6,36
"11412",1,5,0,0,0,1,0,3,62
"11413",0,5,0,1,1,0,0,3,36
"11414",0,2,0,0,1,1,0,5,55
"11415",0,5,0,0,0,0,0,3,32
"11416",0,0,0,0,1,1,0,3,27
"11417",1,4,0,0,1,0,1,4,23
"11418",0,0,1,0,1,1,0,4,51
"11419",0,0,1,0,1,1,0,3,22
"11420",0,0,0,0,1,1,0,3,23
"11421",0,0,0,0,0,1,0,2,67
"11422",1,5,0,0,1,0,1,1,29
"11423",0,0,0,0,0,1,0,1,76
"11424",0,0,0,0,0,1,0,0,27
"11425",0,1,0,0,0,1,0,3,51
"11426",0,4,0,0,0,1,0,5,21
"11427",0,1,1,0,0,1,1,6,89
"11428",0,2,1,0,0,1,1,1,25
"11429",1,6,0,0,0,1,0,5,61
"11430",0,0,0,0,0,1,0,1,77
"11431",0,2,1,0,1,1,1,4,30
"11432",0,0,1,0,1,1,1,1,58
"11433",0,7,0,0,0,1,1,1,49
"11434",0,0,0,0,0,1,0,0,70
"11435",0,2,0,0,0,1,1,0,46
"11436",0,2,0,0,1,1,0,1,75
"11437",0,2,0,1,0,1,0,1,25
"11438",0,0,0,0,0,1,0,0,27
"11439",0,1,1,0,0,0,1,0,41
"11440",0,1,0,0,0,1,1,0,67
"11441",0,5,0,0,0,1,1,0,60
"11442",0,2,0,0,0,1,0,5,56
"11443",0,0,1,0,0,1,1,1,25
"11444",0,2,0,1,0,1,0,0,89
"11445",0,0,1,0,0,1,0,1,67
"11446",0,0,0,0,0,1,0,3,55
"11447",1,5,0,0,0,1,1,6,40
"11448",1,3,0,0,0,0,0,5,34
"11449",1,0,0,0,1,1,0,4,73
"11450",0,1,1,0,1,1,0,5,34
"11451",1,4,1,0,0,1,0,0,56
"11452",1,7,0,0,0,0,0,2,33
"11453",0,2,0,1,0,0,0,1,36
"11454",0,6,0,0,1,0,0,0,44
"11455",1,7,0,0,0,1,0,6,69
"11456",0,0,0,0,0,0,0,2,23
"11457",0,0,0,0,1,1,1,3,53
"11458",0,0,0,0,0,1,1,5,44
"11459",0,6,0,0,0,1,0,3,43
"11460",1,7,0,0,0,1,1,4,26
"11461",1,6,1,0,0,1,0,3,51
"11462",0,3,0,0,0,0,0,3,40
"11463",0,2,0,0,0,1,0,1,51
"11464",0,3,0,1,0,1,0,4,21
"11465",0,6,1,0,0,1,0,2,48
"11466",0,0,1,0,0,1,0,2,21
"11467",0,5,0,0,1,0,0,3,63
"11468",0,4,0,1,1,0,0,1,29
"11469",1,3,0,0,1,1,0,6,32
"11470",0,1,0,1,1,1,0,0,67
"11471",0,7,0,0,0,1,1,6,82
"11472",0,6,0,1,0,1,0,1,89
"11473",0,0,0,0,0,1,0,0,60
"11474",0,8,1,1,1,1,0,0,63
"11475",0,2,0,0,0,1,1,1,44
"11476",0,0,0,0,0,1,1,0,56
"11477",0,7,0,0,1,1,1,1,47
"11478",1,5,0,0,1,1,1,2,29
"11479",0,7,1,0,1,0,1,0,43
"11480",0,0,1,0,1,1,1,0,26
"11481",0,3,1,0,1,1,1,2,60
"11482",0,0,1,0,0,1,1,0,34
"11483",0,2,1,0,0,1,1,2,42
"11484",0,2,1,0,1,1,1,1,55
"11485",0,0,0,0,1,0,1,4,35
"11486",0,0,0,0,0,1,1,2,84
"11487",0,3,0,0,1,1,1,4,47
"11488",1,5,0,0,1,1,1,3,42
"11489",0,7,0,1,1,1,1,5,47
"11490",1,8,0,1,1,1,1,6,37
"11491",0,3,0,0,1,1,1,3,46
"11492",0,2,0,0,1,1,0,5,50
"11493",0,3,0,1,0,1,0,5,21
"11494",0,0,1,0,0,1,0,5,56
"11495",0,3,0,0,0,1,0,1,26
"11496",1,7,0,1,1,1,0,5,37
"11497",0,0,1,0,1,1,0,6,64
"11498",0,3,1,0,1,1,1,1,53
"11499",1,3,0,0,1,1,0,6,70
"11500",0,0,0,0,0,1,0,5,42
"11501",0,0,0,0,1,1,0,5,43
"11502",0,0,0,0,1,1,1,5,43
"11503",1,4,0,0,1,1,0,5,37
"11504",0,1,1,0,1,1,0,4,31
"11505",1,7,0,1,0,0,0,6,43
"11506",0,0,0,1,0,1,1,6,70
"11507",0,2,1,0,0,1,1,0,38
"11508",0,7,1,0,0,1,0,6,26
"11509",1,7,0,1,1,1,0,2,65
"11510",1,0,0,1,0,1,0,1,49
"11511",0,7,1,0,1,1,0,6,27
"11512",0,2,0,1,1,1,0,4,29
"11513",0,4,1,0,0,1,0,3,24
"11514",0,2,0,0,1,1,0,5,54
"11515",1,7,1,0,0,1,1,5,42
"11516",0,2,0,0,1,1,0,4,30
"11517",0,1,0,0,0,1,1,2,47
"11518",0,0,0,0,0,1,1,3,48
"11519",0,2,0,0,0,1,1,5,71
"11520",0,5,0,0,1,1,1,3,37
"11521",0,0,1,0,1,1,1,5,24
"11522",0,0,0,0,0,1,1,2,46
"11523",0,1,0,0,0,1,0,1,46
"11524",0,0,1,0,1,1,0,4,19
"11525",1,6,1,1,1,1,1,5,79
"11526",0,3,0,1,0,1,1,5,34
"11527",0,7,0,1,0,1,0,1,49
"11528",0,5,1,0,0,1,1,5,42
"11529",0,0,0,0,1,1,0,0,63
"11530",0,2,0,0,1,1,1,2,36
"11531",0,4,1,0,0,1,1,0,25
"11532",1,5,0,0,0,1,1,2,24
"11533",0,1,1,0,0,1,0,4,66
"11534",0,2,0,0,1,1,0,4,21
"11535",1,6,0,0,0,1,0,6,84
"11536",0,1,0,0,0,1,0,1,39
"11537",0,2,1,0,1,1,0,0,36
"11538",0,3,0,0,1,1,1,2,57
"11539",0,0,0,0,1,1,0,2,36
"11540",0,2,1,0,0,0,0,2,21
"11541",0,0,0,0,0,1,0,1,89
"11542",1,7,0,0,1,1,1,6,40
"11543",1,2,0,0,0,1,0,1,55
"11544",0,0,0,0,0,0,1,4,34
"11545",0,4,0,1,1,1,0,2,48
"11546",1,4,0,0,1,1,0,3,44
"11547",0,5,0,1,0,1,0,3,32
"11548",1,1,0,0,1,1,0,6,81
"11549",0,0,0,0,0,1,0,3,60
"11550",0,0,0,0,0,1,0,3,49
"11551",0,3,0,0,1,0,0,3,45
"11552",1,7,0,0,0,1,0,0,32
"11553",1,8,1,0,1,1,1,5,75
"11554",0,7,0,0,0,0,0,3,27
"11555",0,5,0,0,1,0,0,0,52
"11556",1,4,0,0,1,1,0,5,27
"11557",0,2,0,0,1,0,0,2,29
"11558",0,4,0,1,1,0,0,5,22
"11559",0,7,0,0,1,0,0,3,44
"11560",0,2,0,0,1,0,0,0,61
"11561",0,4,0,0,0,0,0,3,70
"11562",0,3,0,0,1,0,0,3,50
"11563",0,3,0,0,0,1,0,6,61
"11564",0,0,0,1,0,1,0,0,29
"11565",0,8,0,0,1,1,0,6,54
"11566",1,4,0,0,0,0,0,3,54
"11567",0,7,1,0,1,1,1,5,76
"11568",0,7,0,1,0,0,0,4,32
"11569",1,0,0,0,0,1,0,0,47
"11570",1,3,0,1,0,1,0,1,29
"11571",0,1,0,0,0,1,0,3,23
"11572",0,6,0,0,0,0,1,1,42
"11573",0,4,0,0,1,0,1,3,37
"11574",0,7,0,1,1,0,0,1,68
"11575",0,2,0,0,0,1,0,5,42
"11576",0,1,1,0,1,1,0,3,28
"11577",0,2,1,0,0,1,0,5,45
"11578",1,8,0,0,0,1,0,4,44
"11579",0,0,0,0,0,1,0,1,69
"11580",1,2,0,0,1,1,1,5,45
"11581",0,7,0,0,1,0,1,2,40
"11582",1,5,1,0,0,1,0,6,21
"11583",1,7,0,0,0,0,0,6,21
"11584",0,3,0,0,1,1,1,0,62
"11585",1,7,0,0,0,1,0,4,50
"11586",0,0,0,0,0,1,0,3,36
"11587",1,4,0,0,1,0,0,5,29
"11588",0,0,0,0,1,1,0,5,71
"11589",0,7,1,0,1,1,1,6,41
"11590",0,0,1,0,1,1,0,5,50
"11591",0,3,0,0,0,1,0,5,68
"11592",0,0,0,0,1,1,1,4,45
"11593",0,0,0,0,1,1,1,6,38
"11594",0,0,0,0,1,1,0,3,55
"11595",0,2,0,1,0,1,0,6,71
"11596",0,2,0,0,1,1,0,3,41
"11597",0,0,0,0,1,1,0,3,50
"11598",0,2,1,0,0,1,1,3,48
"11599",0,7,0,0,1,1,1,6,29
"11600",0,1,1,0,0,1,0,5,51
"11601",0,0,0,0,1,1,0,3,22
"11602",1,0,0,0,1,1,0,3,41
"11603",0,3,0,0,1,0,0,4,20
"11604",1,7,0,0,1,1,0,3,50
"11605",1,7,0,0,1,0,1,1,40
"11606",0,2,0,1,0,1,0,5,28
"11607",1,7,0,1,1,1,0,3,38
"11608",0,2,0,1,0,0,0,3,22
"11609",0,2,0,0,0,0,1,1,54
"11610",0,2,0,0,1,0,1,1,56
"11611",0,8,0,0,0,1,1,3,41
"11612",0,3,0,0,0,1,0,3,60.4275534441805
"11613",1,2,1,0,0,0,0,5,21
"11614",0,8,0,0,0,0,0,3,42
"11615",0,0,1,0,1,1,0,3,25
"11616",0,1,1,1,0,0,0,1,43
"11617",0,0,1,0,0,1,1,1,41
"11618",0,0,0,0,0,0,0,3,26
"11619",0,3,0,0,1,1,0,3,48
"11620",0,1,0,0,0,0,1,5,24
"11621",0,0,1,0,1,1,1,0,38
"11622",0,0,0,0,0,0,1,3,37
"11623",0,6,0,0,0,0,0,2,35
"11624",0,3,0,0,0,1,0,3,68
"11625",0,2,0,0,0,1,1,1,34
"11626",0,3,0,0,1,0,1,0,58
"11627",0,0,1,0,1,1,1,2,23
"11628",0,2,0,0,0,0,0,2,31
"11629",0,0,1,0,0,0,0,1,59
"11630",0,0,0,0,1,0,0,1,78
"11631",0,0,0,0,0,0,0,3,60
"11632",0,5,0,0,0,0,1,6,44
"11633",0,0,1,0,0,0,1,1,46
"11634",0,2,0,1,0,0,0,2,69
"11635",1,7,0,0,1,0,0,1,40
"11636",0,0,0,0,1,0,1,2,60
"11637",0,5,1,0,0,0,1,1,51
"11638",0,0,0,1,0,0,0,1,60
"11639",0,5,0,0,1,1,1,5,56
"11640",0,2.39943208707998,0,0,0,1,0,3,24
"11641",0,0,0,0,0,0,0,3,35
"11642",0,2,0,0,1,1,1,5,45
"11643",0,3,0,0,0,1,1,5,29
"11644",0,2,1,0,1,1,1,1,64
"11645",0,6,0,0,1,1,0,4,67
"11646",0,0,0,0,1,1,0,5,38
"11647",0,5,0,0,1,1,0,0,47
"11648",1,5,0,0,0,1,0,6,38
"11649",0,3,0,0,0,1,1,3,53
"11650",0,0,0,0,1,1,1,6,47
"11651",0,0,0,1,0,1,0,5,53
"11652",0,7,0,0,0,1,0,6,62
"11653",0,7,0,0,1,1,1,2,58
"11654",0,3,0,0,0,1,0,3,49
"11655",0,7,0,1,1,1,1,6,57
"11656",0,5,0,0,1,1,0,0,52
"11657",0,2,0,0,1,1,1,4,35
"11658",0,7,0,0,1,1,1,6,65
"11659",0,2,0,0,0,1,0,0,36
"11660",0,0,0,0,1,1,0,1,56
"11661",0,5,0,0,0,1,1,5,25
"11662",0,4,0,0,0,1,1,3,29
"11663",0,2,0,0,1,1,0,2,27
"11664",0,0,1,0,0,1,1,0,62
"11665",0,3,0,1,1,1,0,4,78
"11666",0,0,0,0,0,1,0,3,20
"11667",1,5,0,0,1,1,0,5,75
"11668",0,0,0,0,0,1,0,5,52
"11669",0,3,0,0,1,1,1,1,65
"11670",1,5,0,0,1,1,0,1,89
"11671",0,3,0,0,0,1,0,3,53
"11672",0,3,0,0,0,1,0,1,41
"11673",1,0,0,0,0,1,0,5,71
"11674",0,2,0,0,0,0,0,2,39
"11675",1,7,1,0,0,1,1,6,22
"11676",0,1,0,0,1,1,0,2,40
"11677",0,0,0,0,1,1,1,0,80
"11678",0,2,0,1,0,1,0,3,42
"11679",0,3,0,0,1,1,0,3,68
"11680",0,7,1,0,1,1,1,6,59
"11681",1,5,0,0,0,1,0,4,59
"11682",0,0,1,0,0,1,0,2,75
"11683",0,0,1,0,1,1,0,4,26
"11684",0,4,0,0,1,1,0,6,25
"11685",0,7,0,0,0,1,1,5,68
"11686",0,2,0,0,0,1,1,0,63
"11687",0,0,0,0,0,1,0,4,46
"11688",0,7,0,0,0,1,1,0,61
"11689",0,3,1,0,1,1,0,2,81
"11690",0,2,0,0,1,1,0,1,33
"11691",0,7,0,0,0,1,0,6,75
"11692",0,2,0,0,0,1,0,3,28
"11693",1,0,0,0,0,0,0,0,57
"11694",1,2,0,0,0,1,0,3,46
"11695",1,6,0,1,1,1,0,6,66
"11696",0,0,0,0,1,1,0,6,60
"11697",0,7,0,0,0,1,0,6,64
"11698",0,0,0,0,0,1,0,3,47
"11699",0,0,0,1,0,1,0,3,49
"11700",0,4,0,0,1,1,1,3,33
"11701",0,0,0,0,0,1,1,5,47
"11702",0,7,0,0,0,1,0,0,59
"11703",0,0,0,0,1,1,0,2,51
"11704",1,5,1,1,1,1,0,6,24
"11705",1,0,0,0,1,1,0,4,60
"11706",1,3,0,0,1,1,0,4,24
"11707",0,0,0,0,0,1,0,3,30
"11708",0,0,0,0,1,1,1,6,80
"11709",0,0,0,1,0,1,0,3,28
"11710",0,3,1,0,0,1,1,0,45
"11711",1,1,0,1,1,1,0,5,56
"11712",0,4,1,0,0,1,0,4,70
"11713",0,5,0,0,0,1,1,1,76
"11714",0,0,0,0,0,1,1,0,48
"11715",0,2,0,0,0,1,1,0,55
"11716",0,0,0,0,1,1,0,3,77
"11717",1,7,0,0,1,1,1,4,67
"11718",0,7,1,0,0,1,1,2,79
"11719",0,5,0,0,1,1,0,0,70
"11720",0,2,0,1,0,1,0,5,66
"11721",0,7,0,0,0,1,0,6,69
"11722",0,7,0,1,1,1,0,6,82
"11723",1,5,0,0,0,1,0,1,72
"11724",0,2,0,0,1,1,0,1,53
"11725",0,8,0,0,0,1,0,2,40
"11726",0,0,0,0,0,1,0,5,47
"11727",1,6,0,0,1,1,0,3,66
"11728",0,6,0,0,0,1,0,5,61
"11729",0,3,1,0,0,1,1,0,50
"11730",0,0,0,0,0,1,0,3,27
"11731",0,7,0,0,1,1,1,1,58
"11732",0,1,0,0,0,1,0,5,78
"11733",0,5,0,0,0,1,0,5,74
"11734",0,0,0,0,0,1,0,3,19
"11735",0,2,0,0,0,1,1,5,36
"11736",0,0,0,0,0,1,1,6,77
"11737",0,7,0,0,1,1,1,2,40
"11738",1,4,0,1,1,1,0,6,73
"11739",0,6,0,0,0,1,1,5,44
"11740",1,6,0,1,0,1,1,5,72
"11741",1,5,0,0,1,1,1,6,30
"11742",1,7,0,0,0,1,0,6,43
"11743",0,7,0,0,0,1,0,4,57
"11744",0,3,0,0,0,1,1,4,37
"11745",0,0,1,0,1,1,1,4,64
"11746",0,5,0,1,0,1,0,5,51
"11747",0,5,1,0,0,1,1,0,54
"11748",0,7,1,0,0,1,1,5,32
"11749",0,5,0,0,0,1,1,2,63
"11750",0,0,1,0,1,1,1,2,76
"11751",0,0,1,0,1,1,0,6,61
"11752",0,0,0,0,1,1,1,4,47
"11753",0,4,1,0,0,1,1,2,48
"11754",1,7,0,0,0,1,0,6,44
"11755",0,3,0,0,1,0,0,0,32
"11756",0,0,1,0,1,0,0,3,22
"11757",0,0,0,0,0,0,0,5,21
"11758",0,5,1,0,1,1,1,2,45
"11759",0,3.26471028597095,0,0,0,1,0,2.82677301890064,50
"11760",0,2,1,0,1,1,1,1,61
"11761",0,0,1,0,1,1,0,2,35
"11762",0,4,1,0,0,1,0,0,61
"11763",0,0,0,0,0,0,0,3,52
"11764",1,3,0,0,0,1,0,3,33
"11765",0,0,0,0,1,1,0,0,19
"11766",1,7,1,1,0,1,0,6,37
"11767",0,1,0,0,1,1,0,5,66
"11768",0,4,1,0,1,1,0,4,46
"11769",0,0,1,0,0,1,0,2,69
"11770",0,7,0,0,1,1,1,5,72
"11771",0,3,1,0,0,1,1,0,47
"11772",0,0,0,0,0,1,0,4,49
"11773",0,5,0,1,0,0,0,0,58
"11774",0,7,0,0,0,1,1,4,61
"11775",0,1,1,0,1,1,1,4,37
"11776",0,3,0,0,0,1,0,2,22
"11777",0,0,0,0,0,1,0,1,55
"11778",0,5,0,0,1,1,0,3,58
"11779",0,3,0,0,1,1,0,2,57
"11780",0,0,1,0,0,1,0,3,26
"11781",0,8,0,0,0,1,0,0,69
"11782",0,3,0,0,1,0,0,4,66
"11783",0,0,0,0,1,1,0,6,60
"11784",0,0,1,0,0,1,0,1,23
"11785",0,7,0,0,1,1,0,6,27
"11786",0,1,0,0,1,1,0,4,40
"11787",0,0,0,0,1,1,0,3,27
"11788",0,0,0,0,1,0,0,5,41
"11789",0,1,0,0,1,0,0,1,22
"11790",0,3,1,0,1,0,0,1,55
"11791",1,7,0,0,1,1,0,3,59
"11792",0,0,0,0,1,1,1,0,44
"11793",0,1,0,0,1,1,0,4,67
"11794",0,2,0,0,1,1,0,6,55
"11795",0,2,1,0,1,1,0,5,47
"11796",0,7,1,0,1,1,1,1,57
"11797",0,3,0,1,1,1,0,3,19
"11798",0,6,0,1,1,1,0,5,63
"11799",0,0,1,0,0,1,0,1,50
"11800",0,2,0,0,1,1,0,5,52
"11801",0,3,0,0,0,1,0,1,47
"11802",0,1,0,0,0,1,0,5,81
"11803",0,1,0,0,0,1,0,0,62
"11804",0,7,0,0,1,1,0,3,26
"11805",1,8,1,0,1,1,1,1,47
"11806",0,5,0,1,1,1,0,1,46
"11807",1,0,0,0,1,1,0,6,58
"11808",0,1,0,1,0,1,0,5,26
"11809",1,7,0,0,0,1,0,5,60
"11810",0,0,0,0,1,0,0,2,36
"11811",0,0,1,0,0,1,1,3,77
"11812",1,5,1,0,1,1,1,5,38
"11813",0,1,0,0,1,1,0,1,26
"11814",0,2,0,0,0,1,0,3,23
"11815",0,7,0,0,0,1,1,5,31
"11816",1,8,0,0,0,1,1,6,30
"11817",0,3,0,0,0,1,1,6,36
"11818",0,3,0,0,0,1,1,2,35
"11819",0,6,0,0,0,1,1,2,56
"11820",0,7,0,0,0,1,0,5,23
"11821",0,5,1,0,0,1,0,1,23
"11822",0,8,0,0,0,0,0,1,27
"11823",0,2,0,0,1,1,0,6,55
"11824",0,6,0,1,0,1,0,2,50
"11825",0,2,1,0,1,0,1,0,63
"11826",1,6,0,1,0,1,0,5,27
"11827",1,2,0,1,0,1,0,1,42
"11828",0,2,0,0,1,1,0,5,36
"11829",0,7,0,0,1,1,0,5,41
"11830",1,5,0,1,1,1,0,3,45
"11831",0,3,1,0,1,1,1,6,40
"11832",0,0,0,1,0,1,0,3,42
"11833",0,4,0,0,1,1,1,6,41
"11834",1,5,0,0,1,1,0,5,47
"11835",0,0,0,0,1,1,0,3,44
"11836",0,7,1,0,0,1,0,2,55
"11837",0,1,0,0,1,1,0,2,57
"11838",1,7,0,1,0,1,0,3,37
"11839",0,2,0,0,1,1,0,3,44
"11840",0,6,0,0,0,1,1,3,44
"11841",0,4,1,0,1,1,1,6,68
"11842",0,0,0,0,0,1,0,6,75
"11843",0,6,0,0,1,1,0,3,30
"11844",0,2,0,0,1,1,0,0,76
"11845",1,7,0,0,1,1,0,6,85
"11846",1,5,0,0,1,1,0,5,49
"11847",0,2,0,1,0,1,0,3,49
"11848",0,7,0,0,0,1,1,5,88
"11849",0,3,0,0,1,1,0,6,87
"11850",0,7,0,0,1,1,1,5,70
"11851",0,5,0,0,1,1,0,1,65
"11852",0,7,0,0,1,1,0,1,73
"11853",0,2,0,0,0,1,0,3,39
"11854",0,3,0,0,1,1,0,4,48
"11855",1,3,0,0,1,1,0,3,26
"11856",0,0,0,0,1,1,0,3,32
"11857",0,2,0,0,0,1,0,1,29
"11858",0,4,1,0,1,1,0,3,48
"11859",0,6,0,0,0,1,1,6,44
"11860",1,3,0,0,1,1,0,2,47
"11861",0,2,1,0,1,1,0,0,60
"11862",0,3,1,1,0,1,0,3,62
"11863",0,3,0,0,0,1,0,3,46
"11864",1,8,0,0,0,1,0,4,39
"11865",0,7,0,0,1,1,0,5,53
"11866",0,5,0,0,1,1,0,5,69
"11867",0,1,0,0,0,1,0,3,35
"11868",0,6,0,0,0,1,0,1,69
"11869",0,4,0,0,0,1,0,6,50
"11870",0,0,0,0,1,1,0,3,71
"11871",0,2,0,0,1,1,0,5,62
"11872",0,1,0,0,1,1,1,2,55
"11873",1,7,0,0,1,1,0,6,73
"11874",0,6,0,0,0,1,1,3,55
"11875",0,1,1,0,0,1,0,3,22
"11876",0,5,0,1,0,0,0,0,42
"11877",1,4,1,0,0,1,0,2,61
"11878",1,6,0,0,0,1,0,3,56
"11879",0,7,0,0,0,0,0,1,24
"11880",0,7,0,0,0,1,0,1,29
"11881",0,8,1,1,1,1,1,3,30
"11882",0,0,0,0,1,0,0,3,33
"11883",1,6,0,1,0,1,0,6,30
"11884",1,0,0,0,0,1,0,2,40
"11885",0,7,0,1,1,1,0,2,46
"11886",0,0,1,1,0,1,0,5,38
"11887",0,6,0,0,0,1,0,6,50
"11888",0,0,0,1,0,1,0,3,63
"11889",0,0,1,1,0,1,0,4,21
"11890",0,3,0,0,0,1,0,6,53
"11891",0,0,0,0,1,1,0,3,26
"11892",1,0,0,0,0,1,0,3,44
"11893",0,3,0,0,1,1,0,5,26
"11894",0,0,0,0,0,1,0,3,30
"11895",0,2,0,0,0,1,0,0,54
"11896",0,0,0,1,0,1,0,6,68
"11897",0,0,0,0,1,1,1,5,25
"11898",0,0,1,0,0,1,0,3,22
"11899",1,7,0,0,0,1,0,2,47
"11900",0,0,0,0,0,1,0,3,49
"11901",1,0,0,0,1,1,0,2,60
"11902",0,0,1,0,0,1,0,3,25
"11903",0,1,0,1,0,1,0,3,34
"11904",0,0,0,1,1,1,0,1,62
"11905",0,4,0,0,0,1,0,0,59
"11906",0,0,0,0,1,1,0,2,34
"11907",0,0,0,0,0,1,0,3,54
"11908",0,0,0,0,0,1,0,3,30
"11909",0,3,1,0,0,1,1,5,25
"11910",1,8,0,0,0,1,1,6,48
"11911",1,1,0,0,0,1,0,4,49
"11912",1,3,0,1,0,1,1,5,41
"11913",1,7,0,0,0,1,0,6,41
"11914",0,3,0,0,0,1,0,3,51
"11915",1,4,0,1,0,1,0,3,49
"11916",0,0,0,0,1,1,0,6,45
"11917",1,3,0,0,0,1,0,5,39
"11918",1,8,0,0,0,1,0,4,36
"11919",0,0,0,0,1,1,0,6,38
"11920",1,2,0,0,1,1,0,3,61
"11921",1,7,0,1,1,1,0,1,32
"11922",0,1,0,0,1,1,0,3,28
"11923",1,2,0,0,1,1,0,0,75
"11924",0,0,0,0,0,1,0,3,28
"11925",0,0,1,0,1,1,0,5,41
"11926",0,8,0,0,1,1,0,3,53
"11927",1,7,0,1,1,1,0,3,60
"11928",1,8,0,0,0,1,0,5,58
"11929",0,3.26471028597095,0,0,1,1,0,2.82677301890064,45
"11930",1,2,0,0,0,1,0,0,36
"11931",0,0,0,0,1,1,0,3,56
"11932",0,0,0,0,0,1,0,3,20
"11933",0,0,0,0,0,1,0,3,42
"11934",1,7,0,0,0,1,0,0,83
"11935",1,8,0,1,0,1,0,3,66
"11936",1,2,0,0,1,1,0,0,85
"11937",1,7,0,0,1,1,0,4,41
"11938",1,0,0,0,1,1,0,1,67
"11939",0,0,0,1,1,0,0,3,69
"11940",1,0,0,0,0,1,0,6,86
"11941",1,1,0,0,0,1,0,0,54
"11942",1,4,0,0,1,1,0,4,71
"11943",1,7,0,1,0,1,0,4,56
"11944",1,7,1,0,0,1,0,6,47
"11945",1,3,0,0,1,1,0,6,87
"11946",0,7,0,0,1,1,0,4,24
"11947",0,5,1,0,0,1,0,0,48
"11948",1,7,0,0,0,1,1,1,28
"11949",1,2,0,1,1,1,0,3,66
"11950",1,1,1,0,1,1,0,4,35
"11951",1,2,0,1,0,1,0,2,26
"11952",0,3,0,0,0,1,0,1,56
"11953",1,7,0,0,0,1,0,1,41
"11954",1,7,1,1,0,1,0,1,45
"11955",1,8,0,0,0,1,0,6,51
"11956",1,3,1,0,1,1,0,1,64
"11957",0,3,0,0,0,1,0,3,24
"11958",0,0,0,0,0,1,0,5,38
"11959",1,4,0,0,0,1,0,0,66
"11960",1,8,0,1,0,1,0,1,69
"11961",0,0,0,1,0,1,0,3,27
"11962",0,0,0,0,1,1,0,3,45
"11963",1,3,0,0,1,1,1,2,54
"11964",1,3,0,1,1,1,0,5,70
"11965",0,1,0,0,1,1,0,2,42
"11966",1,8,0,0,0,1,0,3,80
"11967",1,2,0,1,1,1,0,6,62
"11968",0,0,0,0,1,1,0,3,46
"11969",1,8,0,0,1,1,0,6,46
"11970",0,0,0,0,1,1,0,3,32
"11971",0,0,0,0,1,1,0,1,38
"11972",0,0,0,0,1,1,0,3,26
"11973",1,5,0,0,0,1,0,2,33
"11974",0,8,0,0,0,1,0,5,67
"11975",0,0,0,0,1,1,0,3,34
"11976",0,0,0,0,1,1,0,3,29
"11977",0,2,0,1,1,1,0,0,45
"11978",0,2,0,0,0,1,0,1,33
"11979",1,2,0,0,0,1,0,1,47
"11980",1,2,0,0,0,1,0,3,33
"11981",0,0,0,1,1,1,0,0,30
"11982",1,5,0,0,0,1,0,3,35
"11983",0,2,0,1,1,1,0,6,43
"11984",0,0,0,0,1,1,0,3,64
"11985",1,4,0,0,0,1,0,0,62
"11986",0,7,1,0,1,1,0,5,49
"11987",0,3,0,0,1,1,0,4,53
"11988",1,5,0,0,1,1,0,1,60
"11989",0,0,0,0,1,1,0,2,41
"11990",0,0,0,0,1,1,0,1,41
"11991",0,0,0,0,1,1,0,2,39
"11992",1,2,0,0,1,1,0,0,48
"11993",0,0,0,0,1,1,0,3,23
"11994",0,6,0,1,0,1,0,3.57625340885253,66
"11995",0,4,0,1,0,1,0,3,25
"11996",0,0,0,0,1,1,0,0,40
"11997",0,0,0,0,0,1,0,3,35
"11998",0,0,0,0,1,1,0,3,19
"11999",0,1,0,0,0,1,0,3,19
"12000",0,0,0,0,1,1,0,3,54
"12001",0,2,0,1,0,1,0,5,55
"12002",1,8,0,1,0,1,0,3,27
"12003",0,6,0,0,0,1,0,0,39
"12004",1,7,0,1,0,1,0,5,22
"12005",0,5,0,0,0,1,0,3,22
